Trend data for Model:	
Model time base:		3
Plot duration (secs):		1800

Plot information - trends












Plot information - trajectories














Tag-names		24_PC1024:Measurement		24_PC1024:InternalSetpoint		24_PC1024:ControllerOutput		24_FC1005:Measurement		24_FC1005:InternalSetpoint		24_FC1019:Measurement		24_FC1019:InternalSetpoint		24_FC1019:ControllerOutput		24_LC1016:Measurement		24_LC1016:InternalSetpoint		24_LC1016:ControllerOutput		24_LC1015:Measurement		24_LC1015:InternalSetpoint		24_LC1015:ControllerOutput		24_FC1015:Measurement		24_FC1015:InternalSetpoint		24_FC1015:ControllerOutput		24_LC1028:Measurement		24_LC1028:InternalSetpoint		24_LC1028:ControllerOutput		24_TC1015:Measurement		24_TC1015:InternalSetpoint		24_TC1015:ControllerOutput		24_TC1088:Measurement		24_TC1088:InternalSetpoint		24_TC1088:ControllerOutput
Units		barg		barg		%		t/h		t/h		t/h		t/h		%		%		%		t/h		%		%		t/h		t/h		t/h		%		%		%		%		C		C		t/h		C		C		%
Legend titles																																																				
924		3.787383		3.78675		40.18775		16.8829		13.4079		23.01659		23.02237		79.49526		52.36266		54		2.964085		40.2915		40		22.99525		94.10214		97.88791		56.26204		52.75241		52.8317		60.87314		35.29925		35.3		98.1956		48.51185		48.51		52.81512
927		3.787144		3.78675		40.1759		7.971846		13.4079		23.01554		22.99982		79.47185		52.29716		54		2.761131		40.33753		40		23.02332		102.3354		98.2596		54.30738		52.80504		52.71829		62.53349		35.30319		35.3		98.25223		48.50389		48.51		52.7354
930		3.785742		3.78675		40.10569		17.03389		13.4079		23.01088		22.99892		79.47455		52.30238		54		2.761988		40.30407		40		23.00369		93.7694		98.28398		56.44015		52.77666		52.79289		61.50037		35.29071		35.3		98.072		48.50999		48.51		52.79646
933		3.78761		3.78675		40.19865		7.909104		13.4079		23.0291		22.98997		79.44217		52.37798		54		2.965515		40.26357		40		22.97984		102.5411		98.20668		54.23852		52.86222		52.72458		63.03579		35.29609		35.3		98.149		48.51238		48.51		52.8205
936		3.786388		3.78675		40.13774		16.12339		13.4079		22.97713		22.99297		79.50337		52.3144		54		2.768128		40.31468		40		23.01096		94.36256		98.19858		56.26723		52.84593		52.89071		61.21279		35.30034		35.3		98.21227		48.50584		48.51		52.75501
939		3.785829		3.78675		40.10955		8.981301		13.4079		22.9991		22.94556		79.43201		52.39016		54		2.972277		40.32786		40		23.01931		101.4011		97.99901		54.46905		52.82837		52.74854		62.45858		35.29426		35.3		98.12508		48.51659		48.51		52.86259
942		3.786421		3.78675		40.13907		15.62777		13.4079		22.99322		23.00466		79.49954		52.34288		54		2.821718		40.28833		40		22.99604		94.96127		98.30232		56.14486		52.82799		52.63313		63.61007		35.30324		35.3		98.25476		48.50434		48.51		52.74008
945		3.786548		3.78675		40.14511		8.980313		13.4079		23.01002		22.98395		79.46005		52.30394		54		2.695337		40.3466		40		23.03145		101.2433		98.17132		54.55205		52.82326		52.74306		62.46661		35.29677		35.3		98.16065		48.52176		48.51		52.91416
948		3.786047		3.78675		40.1197		15.82166		13.4079		23.01272		23.00255		79.47667		52.3689		54		2.868231		40.35535		40		23.03716		94.81432		98.07818		56.12676		52.80736		52.81825		61.55636		35.29423		35.3		98.1237		48.52115		48.51		52.90812
951		3.786747		3.78675		40.15469		8.870112		13.4079		23.00569		22.99279		79.47512		52.4207		54		3.003294		40.28835		40		22.9974		101.517		98.28936		54.51664		52.80943		52.82631		61.49904		35.30842		35.3		98.32853		48.51664		48.51		52.86285
954		3.786604		3.78675		40.14743		15.94563		13.4079		22.95785		23.01097		79.53871		52.30639		54		2.659686		40.28134		40		22.99363		94.72107		98.26384		56.20218		52.82595		52.905		60.87802		35.29741		35.3		98.1716		48.51319		48.51		52.82835
957		3.786599		3.78675		40.14691		8.708205		13.4079		23.00894		22.99818		79.4714		52.40516		54		2.929775		40.29201		40		23.00047		101.5278		97.88604		54.41829		52.76159		52.67241		62.56205		35.28547		35.3		97.99934		48.51833		48.51		52.87973
960		3.786714		3.78675		40.1523		16.1816		13.4079		22.97696		22.99655		79.50816		52.26198		54		2.503043		40.2832		40		22.99564		94.64322		98.11319		56.18579		52.81984		52.87557		61.11575		35.31038		35.3		98.35829		48.52029		48.51		52.89925
963		3.785035		3.78675		40.06845		8.633445		13.4079		22.92523		23.01861		79.58627		52.37068		54		2.801797		40.35328		40		23.03815		101.7125		98.26691		54.4712		52.81612		52.58391		63.99901		35.30632		35.3		98.30097		48.50181		48.51		52.71446
966		3.788218		3.78675		40.22761		16.20774		13.4079		23.07313		22.9948		79.41481		52.36073		54		2.758537		40.29988		40		23.00656		94.43599		98.16354		56.25447		52.8369		52.91884		60.85944		35.29363		35.3		98.11842		48.51551		48.51		52.85145
969		3.788028		3.78675		40.21792		8.501325		13.4079		23.03912		23.00847		79.46193		52.31068		54		2.599984		40.30071		40		23.00751		101.937		98.37684		54.44555		52.8423		52.93298		60.77125		35.30801		35.3		98.32549		48.5225		48.51		52.92148
972		3.78595		3.78675		40.1139		16.49876		13.4079		22.99054		22.99734		79.49916		52.34499		54		2.684557		40.28814		40		23.00041		94.30911		98.16084		56.28726		52.83721		52.92907		60.75953		35.31388		35.3		98.41024		48.51289		48.51		52.82541
975		3.78576		3.78675		40.10444		8.326528		13.4079		23.02143		22.99423		79.4613		52.38576		54		2.787491		40.25064		40		22.97834		102.0907		98.24476		54.37559		52.81339		52.73617		62.45066		35.31248		35.3		98.39082		48.50929		48.51		52.78936
978		3.785141		3.78675		40.07289		16.55267		13.4079		23.00911		23.04079		79.52788		52.31384		54		2.565856		40.27439		40		22.99302		94.19209		98.03033		56.284		52.78686		52.86507		60.89724		35.30012		35.3		98.21288		48.50147		48.51		52.71115
981		3.785571		3.78675		40.09439		8.225331		13.4079		22.99057		22.97731		79.48053		52.4641		54		2.984157		40.22335		40		22.96284		102.1621		98.13053		54.32691		52.81234		52.75445		62.25777		35.28244		35.3		97.95793		48.50284		48.51		52.72487
984		3.786671		3.78675		40.14936		16.88543		13.4079		23.01935		23.03189		79.51088		52.33162		54		2.587968		40.25752		40		22.98379		93.94979		98.20617		56.38602		52.75696		52.76371		61.61085		35.29118		35.3		98.08349		48.50424		48.51		52.73886
987		3.787153		3.78675		40.1736		8.102697		13.4079		23.04742		23.00474		79.45218		52.25839		54		2.36251		40.32954		40		23.02746		102.3924		98.46155		54.35001		52.82774		52.74101		62.54696		35.29242		35.3		98.10167		48.50349		48.51		52.73127
990		3.786604		3.78675		40.14617		16.5587		13.4079		23.01463		23.02067		79.4985		52.33116		54		2.557653		40.29257		40		23.00571		94.1742		98.32657		56.35591		52.7488		52.74686		61.70081		35.305		35.3		98.28286		48.51259		48.51		52.82228
993		3.787064		3.78675		40.169		8.347067		13.4079		22.97123		23.00839		79.53515		52.3591		54		2.623702		40.2974		40		23.00906		101.9972		98.49845		54.45849		52.78688		52.75619		61.98657		35.3006		35.3		98.2215		48.50081		48.51		52.70441
996		3.786722		3.78675		40.15206		16.2768		13.4079		22.99298		23.0337		79.54355		52.23668		54		2.256445		40.30417		40		23.01356		94.48311		98.24269		56.25807		52.79708		52.62841		63.36785		35.29739		35.3		98.1745		48.50623		48.51		52.75848
999		3.786993		3.78675		40.16564		8.618743		13.4079		22.99812		23.00921		79.51247		52.33413		54		2.522608		40.32742		40		23.02795		101.8105		98.44303		54.48938		52.72484		52.81602		60.76792		35.29542		35.3		98.1471		48.51109		48.51		52.80713
1002		3.789963		3.78675		40.3144		15.85311		13.4079		23.08383		23.03752		79.45105		52.34696		54		2.544948		40.26016		40		22.98803		94.80121		98.35576		56.20819		52.83114		52.83372		61.65361		35.30704		35.3		98.31491		48.50827		48.51		52.77888
1005		3.786673		3.78675		40.14991		8.926799		13.4079		23.00755		23.02427		79.52392		52.34269		54		2.518335		40.28256		40		23.00192		101.4308		98.30236		54.54888		52.77128		52.7843		61.54815		35.29231		35.3		98.10358		48.51048		48.51		52.80109
1008		3.784935		3.78675		40.06331		15.58249		13.4079		23.00692		23.00638		79.50026		52.25069		54		2.238708		40.29711		40		23.01108		95.0401		98.34394		56.14692		52.78669		52.78207		61.72323		35.27916		35.3		97.91384		48.50293		48.51		52.72557
1011		3.786884		3.78675		40.16037		9.099958		13.4079		22.9592		22.97341		79.51301		52.28923		54		2.335109		40.34448		40		23.03992		101.1917		98.18339		54.57941		52.78202		52.75147		61.9829		35.30337		35.3		98.26248		48.51663		48.51		52.86253
1014		3.786635		3.78675		40.14754		15.42012		13.4079		22.99164		23.03675		79.55158		52.32491		54		2.423254		40.28482		40		23.00457		95.30488		98.31091		56.07116		52.79748		52.92749		60.37823		35.30994		35.3		98.35667		48.50958		48.51		52.79202
1017		3.786896		3.78675		40.16062		9.326858		13.4079		23.0066		23.0223		79.5238		52.28879		54		2.304783		40.28152		40		23.00304		101.0899		98.07153		54.57698		52.78063		52.68611		62.62451		35.30494		35.3		98.28585		48.50507		48.51		52.74686
1020		3.784519		3.78675		40.04166		15.11654		13.4079		23.02404		22.97504		79.45872		52.29395		54		2.304925		40.26635		40		22.99436		95.49659		98.07221		55.96439		52.8071		52.79769		61.7725		35.30817		35.3		98.33202		48.5308		48.51		53.00417
1023		3.785931		3.78675		40.11238		9.487214		13.4079		23.0102		23.03069		79.52891		52.2898		54		2.27835		40.27655		40		23.00092		100.9844		98.21505		54.64113		52.75581		52.98411		59.39173		35.28901		35.3		98.05675		48.50745		48.51		52.77074
1026		3.785345		3.78675		40.08297		15.05994		13.4079		23.0102		23.00001		79.49072		52.25305		54		2.157759		40.2904		40		23.00966		95.60693		98.22524		55.98093		52.77945		52.91981		60.26984		35.31283		35.3		98.4012		48.51999		48.51		52.89615
1029		3.786781		3.78675		40.15502		9.455975		13.4079		22.99057		23.01281		79.52091		52.34551		54		2.409337		40.2355		40		22.97716		100.8761		98.32742		54.703		52.77152		52.68148		62.57391		35.2898		35.3		98.0709		48.51822		48.51		52.87847
1032		3.786588		3.78675		40.14559		14.974		13.4079		22.97214		23.01158		79.53559		52.35495		54		2.421808		40.297		40		23.01449		95.67589		98.14166		55.94937		52.79404		52.81157		61.49664		35.29045		35.3		98.08135		48.50432		48.51		52.73947
1035		3.786092		3.78675		40.12073		9.677036		13.4079		23.01372		22.99456		79.47586		52.30705		54		2.269424		40.31213		40		23.02399		100.73		98.26401		54.72238		52.78114		52.73071		62.17557		35.3024		35.3		98.25249		48.5091		48.51		52.78736
1038		3.784847		3.78675		40.05779		14.72953		13.4079		22.97329		22.98503		79.51168		52.28779		54		2.199279		40.24987		40		22.98708		95.90574		98.29418		55.92403		52.78223		52.74881		62.00447		35.30205		35.3		98.24639		48.51659		48.51		52.8623
1041		3.786082		3.78675		40.11939		9.947002		13.4079		23.04902		23.009		79.46126		52.31576		54		2.265252		40.30279		40		23.01927		100.4		98.05915		54.7496		52.8066		52.63146		63.42358		35.29554		35.3		98.15267		48.5049		48.51		52.74537
1044		3.78593		3.78675		40.11212		14.57162		13.4079		23.00575		23.02028		79.51251		52.275		54		2.133175		40.205		40		22.96102		95.97591		98.23252		55.89199		52.80392		52.75307		62.1808		35.30692		35.3		98.31729		48.52856		48.51		52.9819
1047		3.786935		3.78675		40.16249		9.932888		13.4079		23.05117		22.99361		79.44405		52.25023		54		2.047019		40.27803		40		23.00526		100.3636		97.96644		54.7357		52.77752		52.73821		62.0649		35.30799		35.3		98.33309		48.51482		48.51		52.84452
1050		3.786912		3.78675		40.16131		14.38166		13.4079		22.99176		22.98815		79.50164		52.39898		54		2.460761		40.37052		40		23.0612		96.14653		98.65004		55.95462		52.81227		52.77386		62.05791		35.30595		35.3		98.30445		48.49757		48.51		52.67196
1053		3.787474		3.78675		40.18925		10.16098		13.4079		23.00052		23.02385		79.54054		52.23402		54		1.970908		40.25661		40		22.99329		100.1759		98.24054		54.85079		52.78811		52.77303		61.82539		35.29677		35.3		98.17174		48.51237		48.51		52.81997
1056		3.786743		3.78675		40.15304		14.23135		13.4079		22.95533		23.01869		79.57866		52.38808		54		2.399921		40.2693		40		23.00132		96.25644		98.28178		55.83523		52.79334		52.94205		60.18637		35.31529		35.3		98.43982		48.51539		48.51		52.85021
1059		3.785124		3.78675		40.07199		10.22835		13.4079		22.97956		22.99946		79.53819		52.27347		54		2.055033		40.27809		40		23.00703		100.1185		98.01635		54.80867		52.80118		52.79803		61.70495		35.30285		35.3		98.26047		48.51072		48.51		52.80343
1062		3.785951		3.78675		40.11316		14.08604		13.4079		23.01783		23.03293		79.52948		52.30985		54		2.145138		40.30884		40		23.0259		96.44621		98.09437		55.73547		52.80787		52.90607		60.69093		35.29798		35.3		98.18921		48.52352		48.51		52.93149
1065		3.786226		3.78675		40.12674		10.43007		13.4079		23.01765		22.99205		79.49221		52.26851		54		2.011282		40.2916		40		23.016		100.0453		98.18008		54.85958		52.82127		52.65609		63.32585		35.28097		35.3		97.94316		48.51012		48.51		52.79744
1068		3.786558		3.78675		40.14313		14.01539		13.4079		23.00161		23.00257		79.52013		52.28273		54		2.037505		40.27063		40		23.00385		96.5251		98.25442		55.74997		52.79924		52.74424		62.22842		35.29541		35.3		98.15059		48.51834		48.51		52.87957
1071		3.786503		3.78675		40.1401		10.49201		13.4079		22.98016		23.03083		79.57612		52.3066		54		2.09151		40.29364		40		23.0181		99.92884		98.28189		54.91034		52.82368		52.71334		62.78297		35.2989		35.3		98.20103		48.51639		48.51		52.86004
1074		3.786767		3.78675		40.15366		13.79105		13.4079		23.06133		23.03194		79.49412		52.29869		54		2.053822		40.25743		40		22.9968		96.60532		98.14703		55.70075		52.85706		52.65264		63.72609		35.29892		35.3		98.20198		48.51501		48.51		52.84622
1077		3.785962		3.78675		40.11328		10.68405		13.4079		23.06507		23.01963		79.47996		52.24521		54		1.885043		40.35311		40		23.05465		99.65381		98.37873		55.00195		52.83671		52.70212		63.02824		35.30827		35.3		98.33748		48.50591		48.51		52.75517
1080		3.785202		3.78675		40.0753		13.81847		13.4079		22.9725		23.00792		79.56015		52.28027		54		1.971189		40.2623		40		23.00059		96.84437		98.32835		55.68349		52.80195		52.90015		60.70209		35.31662		35.3		98.45697		48.50937		48.51		52.78961
1083		3.786689		3.78675		40.14977		10.5396		13.4079		23.03475		23.0333		79.52266		52.35083		54		2.159627		40.23451		40		22.98434		99.80612		98.25943		54.93168		52.80141		52.80467		61.65101		35.31006		35.3		98.3631		48.5041		48.51		52.73689
1086		3.787233		3.78675		40.17645		13.8526		13.4079		22.98367		22.98397		79.5137		52.21401		54		1.750758		40.3042		40		23.02655		96.74496		98.12814		55.65663		52.73157		52.80695		60.92684		35.30413		35.3		98.27763		48.50742		48.51		52.77019
1089		3.787029		3.78675		40.1665		10.44819		13.4079		23.00437		23.00339		79.5153		52.25312		54		1.848495		40.28814		40		23.01734		99.83502		98.29202		54.9297		52.72076		52.7707		61.18305		35.2843		35.3		97.99216		48.52675		48.51		52.96339
1092		3.786778		3.78675		40.15387		14.01882		13.4079		23.02802		23.02001		79.50335		52.27742		54		1.903661		40.3003		40		23.02506		96.54968		97.99114		55.66583		52.74826		52.59915		63.17312		35.28891		35.3		98.05666		48.51297		48.51		52.82549
1095		3.785308		3.78675		40.08005		10.44107		13.4079		23.00109		23.04041		79.55417		52.26117		54		1.841954		40.31356		40		23.03345		99.91715		98.11537		54.85808		52.82231		52.97854		60.12019		35.31252		35.3		98.39584		48.50263		48.51		52.72211
1098		3.786667		3.78675		40.14765		14.08439		13.4079		22.98753		22.99914		79.52822		52.28916		54		1.907724		40.29854		40		23.02486		96.46926		98.18812		55.73337		52.716		52.81819		60.66261		35.2859		35.3		98.01271		48.51886		48.51		52.88436
1101		3.78706		3.78675		40.16714		10.45589		13.4079		22.98333		23.02282		79.56448		52.30931		54		1.950968		40.30451		40		23.02888		99.87266		97.7666		54.7777		52.73875		52.68737		62.19911		35.29509		35.3		98.14293		48.51621		48.51		52.85784
1104		3.787295		3.78675		40.17859		14.03679		13.4079		22.97586		23.01425		79.56333		52.31417		54		1.95019		40.27068		40		23.00899		96.57968		98.3097		55.7275		52.76116		52.9052		60.24222		35.29131		35.3		98.08732		48.51615		48.51		52.85723
1107		3.787481		3.78675		40.18815		10.36765		13.4079		22.9736		23.03497		79.59122		52.31667		54		1.942578		40.29469		40		23.02382		99.95775		98.18143		54.85661		52.7494		52.88567		60.31835		35.31069		35.3		98.36672		48.51078		48.51		52.80358
1110		3.786657		3.78675		40.14657		14.11988		13.4079		23.00977		22.99929		79.51589		52.27217		54		1.799567		40.3252		40		23.04254		96.38655		98.37115		55.78942		52.81632		52.83592		61.48421		35.29195		35.3		98.09601		48.50479		48.51		52.74366
1113		3.787651		3.78675		40.19638		10.25278		13.4079		23.01123		23.00751		79.52417		52.22719		54		1.655057		40.23867		40		22.99105		100.143		98.01444		54.76547		52.73255		52.88184		60.18646		35.30529		35.3		98.28741		48.52027		48.51		52.89842
1116		3.786525		3.78675		40.14016		14.2996		13.4079		23.01125		23.04565		79.5615		52.29183		54		1.82653		40.25445		40		23.00094		96.24255		98.10224		55.75457		52.78137		52.8451		61.04301		35.28527		35.3		97.99846		48.52243		48.51		52.91994
1119		3.785698		3.78675		40.09851		10.07733		13.4079		23.08409		23.03531		79.47941		52.28365		54		1.788192		40.3237		40		23.04291		100.1829		98.32525		54.83053		52.81438		52.75392		62.28309		35.31789		35.3		98.46774		48.51773		48.51		52.87301
1122		3.785426		3.78675		40.08481		14.42603		13.4079		23.04434		22.98405		79.46346		52.20322		54		1.541576		40.2617		40		23.00614		96.22946		98.38658		55.82921		52.76993		53.04718		58.90524		35.28869		35.3		98.04774		48.50377		48.51		52.7334
1125		3.786381		3.78675		40.13255		9.983514		13.4079		22.97852		23.01224		79.56332		52.16568		54		1.418631		40.28989		40		23.02346		100.2681		98.02691		54.73695		52.77755		52.6865		62.58736		35.3046		35.3		98.27706		48.513		48.51		52.82569
1128		3.786243		3.78675		40.12567		14.49244		13.4079		23.05531		23.00678		79.48972		52.28734		54		1.754165		40.25102		40		23.00056		96.09311		98.25338		55.83196		52.75489		52.6628		62.59682		35.29795		35.3		98.18166		48.52624		48.51		52.9581
1131		3.787264		3.78675		40.17697		9.845418		13.4079		23.09688		23.01943		79.45936		52.27248		54		1.696452		40.22135		40		22.98316		100.5115		98.15563		54.71179		52.7625		52.8042		61.2557		35.33072		35.3		98.65463		48.52313		48.51		52.92708
1134		3.787448		3.78675		40.18609		14.65441		13.4079		22.98947		23.04194		79.59026		52.28935		54		1.729965		40.25473		40		23.00361		95.93428		98.25359		55.87286		52.82878		52.87007		61.25893		35.29377		35.3		98.12176		48.50048		48.51		52.70066
1137		3.787286		3.78675		40.17793		9.836139		13.4079		23.07256		23.03437		79.502		52.28487		54		1.702241		40.27119		40		23.0139		100.4799		98.0522		54.6937		52.82889		52.95351		60.42639		35.29793		35.3		98.18158		48.51887		48.51		52.88457
1140		3.78752		3.78675		40.18956		14.71484		13.4079		23.00858		23.0053		79.53253		52.1502		54		1.299301		40.27945		40		23.01926		95.86631		98.22762		55.88127		52.82464		52.8634		61.28679		35.29496		35.3		98.13787		48.50975		48.51		52.79333
1143		3.786606		3.78675		40.14397		9.694582		13.4079		23.06004		23.02037		79.49516		52.26888		54		1.62603		40.2881		40		23.02487		100.7267		98.34969		54.70504		52.8055		52.85467		61.18144		35.29265		35.3		98.10406		48.52365		48.51		52.93247
1146		3.786907		3.78675		40.15924		14.92015		13.4079		23.01462		23.01067		79.53102		52.32732		54		1.779354		40.2485		40		23.00151		95.73484		97.92815		55.83962		52.86162		52.81607		62.12923		35.30001		35.3		98.21023		48.48805		48.51		52.57642
1149		3.78675		3.78675		40.15162		9.611991		13.4079		22.99964		23.01927		79.54649		52.25999		54		1.570443		40.26528		40		23.01197		100.705		98.33091		54.7051		52.76566		52.85796		60.75198		35.29009		35.3		98.06618		48.52464		48.51		52.94226
1152		3.785746		3.78675		40.10124		15.05511		13.4079		22.993		23.01128		79.55128		52.19809		54		1.37709		40.26791		40		23.01397		95.54767		98.40115		56.00235		52.76107		52.4333		64.95249		35.30725		35.3		98.3131		48.50535		48.51		52.74937
1155		3.787165		3.78675		40.17203		9.490765		13.4079		22.99904		23.01116		79.54554		52.24826		54		1.506544		40.27396		40		23.01799		100.9081		98.42991		54.67914		52.75219		52.73812		61.81503		35.31352		35.3		98.4034		48.52969		48.51		52.99273
1158		3.786638		3.78675		40.14596		15.0913		13.4079		23.00475		23.04074		79.58123		52.29099		54		1.614733		40.28395		40		23.02442		95.42223		98.4342		56.04538		52.76752		52.84189		60.92988		35.31298		35.3		98.39703		48.50887		48.51		52.78457
1161		3.788171		3.78675		40.22262		9.469644		13.4079		23.01344		23.03161		79.56009		52.33867		54		1.737083		40.26294		40		23.01223		100.8892		97.99392		54.57771		52.79454		52.72729		62.34728		35.29877		35.3		98.19188		48.49323		48.51		52.62813
1164		3.787492		3.78675		40.18856		15.22248		13.4079		23.0551		22.99295		79.47818		52.20917		54		1.348915		40.28981		40		23.02878		95.3398		98.14269		55.99431		52.76118		52.75123		61.77691		35.31502		35.3		98.42625		48.53863		48.51		53.08208
1167		3.787254		3.78675		40.17642		9.363223		13.4079		23.02933		23.01121		79.51895		52.23269		54		1.401701		40.26012		40		23.01138		100.9495		98.15188		54.60448		52.76367		52.75118		61.80119		35.30427		35.3		98.2716		48.51178		48.51		52.81356
1170		3.786843		3.78675		40.15584		15.31234		13.4079		23.06541		23.02415		79.49002		52.29338		54		1.561476		40.3313		40		23.05451		95.39642		98.0568		55.96167		52.81718		52.67096		63.1408		35.30015		35.3		98.21247		48.50839		48.51		52.77956
1173		3.786697		3.78675		40.14869		9.138467		13.4079		23.05537		23.02414		79.49785		52.18405		54		1.231537		40.33148		40		23.05503		101.1474		97.97617		54.51449		52.77943		52.77114		61.76257		35.29919		35.3		98.1994		48.51009		48.51		52.79649
1176		3.786988		3.78675		40.16332		15.5041		13.4079		23.06651		23.05629		79.51925		52.20413		54		1.274232		40.28459		40		23.02731		95.10134		98.10423		56.04935		52.69255		52.78848		60.71805		35.29526		35.3		98.14272		48.51193		48.51		52.81495
1179		3.788116		3.78675		40.21949		9.024914		13.4079		23.07165		23.02621		79.48669		52.19131		54		1.222148		40.27883		40		23.02426		101.469		98.2737		54.50919		52.72973		52.65023		62.47058		35.29702		35.3		98.16791		48.50352		48.51		52.73079
1182		3.78756		3.78675		40.19196		15.72179		13.4079		22.97881		23.03169		79.59184		52.28107		54		1.465616		40.29887		40		23.0367		94.9854		98.14771		56.0908		52.76332		52.67828		62.52486		35.30639		35.3		98.30396		48.50895		48.51		52.78518
1185		3.786783		3.78675		40.15324		8.890452		13.4079		23.01184		23.01565		79.54528		52.23114		54		1.306633		40.30565		40		23.04118		101.4488		98.19624		54.50022		52.74657		52.87268		60.41195		35.30847		35.3		98.3353		48.4913		48.51		52.60864
1188		3.786844		3.78675		40.15639		15.80738		13.4079		23.01857		23.01456		79.54391		52.24931		54		1.34398		40.25138		40		23.00903		94.77766		98.18559		56.1558		52.79508		52.73206		62.30367		35.30572		35.3		98.29626		48.49303		48.51		52.62579
1191		3.785727		3.78675		40.1002		8.8269		13.4079		23.01447		23.03595		79.56837		52.27405		54		1.400249		40.28365		40		23.0288		101.5997		98.22467		54.46912		52.79289		52.84752		61.12583		35.28491		35.3		97.99577		48.50353		48.51		52.7309
1194		3.787831		3.78675		40.20533		15.87755		13.4079		23.0003		23.04053		79.58474		52.20757		54		1.19347		40.2894		40		23.03267		94.66047		98.17944		56.17913		52.78533		52.85233		61.00159		35.30956		35.3		98.34981		48.51416		48.51		52.83718
1197		3.787179		3.78675		40.17284		8.73478		13.4079		23.01288		23.00391		79.53548		52.21997		54		1.214056		40.28351		40		23.02954		101.6367		98.17828		54.44541		52.75606		52.82348		60.99577		35.31113		35.3		98.37275		48.51681		48.51		52.86362
1200		3.783516		3.78675		39.98942		16.03632		13.4079		22.98949		23.02814		79.58443		52.24473		54		1.269972		40.24698		40		23.00802		94.7704		98.13883		56.14278		52.71628		52.59153		62.91585		35.30917		35.3		98.34603		48.53523		48.51		53.04786
1203		3.787032		3.78675		40.16524		8.585252		13.4079		23.00189		22.99946		79.54092		52.27347		54		1.337549		40.29657		40		23.03817		101.8426		98.38805		54.45015		52.80716		53.02468		59.49126		35.29047		35.3		98.07814		48.527		48.51		52.96559
1206		3.785183		3.78675		40.07288		16.13804		13.4079		22.99876		23.01148		79.54936		52.23884		54		1.222581		40.24381		40		23.00689		94.5183		98.15689		56.21085		52.81778		52.7095		62.74679		35.30381		35.3		98.2702		48.51884		48.51		52.88409
1209		3.787108		3.78675		40.16927		8.478627		13.4079		23.0615		23.01712		79.49143		52.22649		54		1.171677		40.29566		40		23.03839		101.9676		98.14219		54.3571		52.82894		52.76579		62.29645		35.30462		35.3		98.28262		48.51757		48.51		52.87135
1212		3.785045		3.78675		40.06588		16.44957		13.4079		22.97666		23.00152		79.55868		52.20551		54		1.096084		40.21882		40		22.99267		94.24404		98.55421		56.37831		52.81206		52.7828		61.95864		35.30633		35.3		98.30749		48.5134		48.51		52.82969
1215		3.785985		3.78675		40.11318		8.293402		13.4079		22.99018		22.98404		79.52522		52.25187		54		1.214306		40.24897		40		23.01117		102.1138		98.14538		54.31812		52.79616		52.83846		61.24478		35.30184		35.3		98.24237		48.50448		48.51		52.74044
1218		3.787341		3.78675		40.18117		16.4755		13.4079		22.95133		22.98271		79.56301		52.27809		54		1.274651		40.29499		40		23.03917		94.26405		98.20178		56.28312		52.81704		52.71595		62.68066		35.28472		35.3		97.99592		48.50025		48.51		52.69808
1221		3.785966		3.78675		40.11264		8.24642		13.4079		23.03456		22.9906		79.48468		52.24484		54		1.163506		40.26828		40		23.02353		102.1159		98.34234		54.36595		52.80319		52.6858		62.84278		35.30554		35.3		98.2958		48.50555		48.51		52.75116
1224		3.786235		3.78675		40.12609		16.71846		13.4079		23.0386		23.03471		79.52417		52.24933		54		1.161279		40.30233		40		23.04436		94.0335		98.23505		56.34645		52.83109		52.86239		61.35421		35.29785		35.3		98.18447		48.50803		48.51		52.77599
1227		3.787073		3.78675		40.16785		8.044103		13.4079		23.02354		23.05949		79.56903		52.25638		54		1.166268		40.29654		40		23.04129		102.3625		98.37331		54.3106		52.81262		52.72161		62.57579		35.26956		35.3		97.777		48.51716		48.51		52.86732
1230		3.78751		3.78675		40.18959		16.93808		13.4079		22.98393		22.99843		79.5381		52.21457		54		1.030578		40.27817		40		23.03065		93.91185		98.24458		56.37796		52.81301		52.87717		61.0248		35.30095		35.3		98.22947		48.52061		48.51		52.90185
1233		3.786117		3.78675		40.11988		7.87826		13.4079		23.01495		23.05258		79.56959		52.15289		54		0.8377904		40.25676		40		23.01821		102.4123		98.33128		54.28561		52.76695		52.82462		61.08967		35.30807		35.3		98.33187		48.5237		48.51		52.93277
1236		3.786042		3.78675		40.11576		17.05255		13.4079		22.9911		23.0261		79.57884		52.20456		54		0.9712617		40.27915		40		23.03204		93.74879		97.885		56.32461		52.85071		52.77984		62.37773		35.31599		35.3		98.44538		48.51582		48.51		52.85389
1239		3.78905		3.78675		40.26598		7.783376		13.4079		23.07852		23.00957		79.47911		52.26504		54		1.130084		40.27797		40		23.03174		102.6426		98.18341		54.18747		52.82014		52.80917		61.77935		35.30938		35.3		98.35045		48.50683		48.51		52.76406
1242		3.785378		3.78675		40.08197		15.66194		13.4079		23.0089		23.01092		79.54796		52.22264		54		0.992673		40.23377		40		23.0056		94.74336		98.3136		56.17567		52.85019		52.73523		62.81769		35.31001		35.3		98.35938		48.49792		48.51		52.67503
1245		3.7863		3.78675		40.12772		8.878282		13.4079		23.04144		23.00407		79.5137		52.23457		54		1.011642		40.25898		40		23.02114		101.4766		98.06737		54.44215		52.785		52.83365		61.1837		35.2774		35.3		97.88933		48.51574		48.51		52.85317
