Trend data for Model:	
Model time base:		3
Plot duration (secs):		1770

Plot information - trends












Plot information - trajectories














Tag-names		24_PC1024:Measurement		24_PC1024:InternalSetpoint		24_PC1024:ControllerOutput		24_FC1005:Measurement		24_FC1005:InternalSetpoint		24_FC1019:Measurement		24_FC1019:InternalSetpoint		24_FC1019:ControllerOutput		24_LC1016:Measurement		24_LC1016:InternalSetpoint		24_LC1016:ControllerOutput		24_LC1015:Measurement		24_LC1015:InternalSetpoint		24_LC1015:ControllerOutput		24_FC1015:Measurement		24_FC1015:InternalSetpoint		24_FC1015:ControllerOutput		24_LC1028:Measurement		24_LC1028:InternalSetpoint		24_LC1028:ControllerOutput		24_TC1015:Measurement		24_TC1015:InternalSetpoint		24_TC1015:ControllerOutput		24_TC1088:Measurement		24_TC1088:InternalSetpoint		24_TC1088:ControllerOutput
Units		barg		barg		%		t/h		t/h		t/h		t/h		%		%		%		t/h		%		%		t/h		t/h		t/h		%		%		%		%		C		C		t/h		C		C		%
Legend titles																																																				
921		3.788161		3.78675		40.21013		9.940097		10.0653		23.12726		23.41097		79.73377		53.73775		54		10.0653		40.72393		40		23.42299		97.59666		98.0292		51.79515		52.66517		52.52037		63.18393		35.29171		35.3		97.86711		48.49738		48.51		52.6888
924		3.788593		3.78675		40.2334		10.03619		10.05838		23.14216		23.39655		79.73177		53.736		54		10.05838		40.67133		40		23.39247		97.36627		98.10088		51.89875		52.66996		52.58563		62.58306		35.30716		35.3		98.08986		48.50454		48.51		52.76002
927		3.788027		3.78675		40.20669		10.06664		10.27518		23.13478		23.42753		79.77562		53.81188		54		10.27518		40.70431		40		23.41331		97.46799		97.68296		51.79411		52.66184		52.50966		63.26635		35.30071		35.3		97.99532		48.49255		48.51		52.63955
930		3.788967		3.78675		40.25528		10.07536		10.48726		23.13158		23.42208		79.79132		53.88608		54		10.48726		40.69015		40		23.40586		97.44888		97.91708		51.88222		52.64711		52.56421		62.57847		35.30028		35.3		97.98756		48.46774		48.51		52.39102
933		3.789649		3.78675		40.29111		10.20176		10.46308		23.18523		23.43684		79.78339		53.8781		54		10.46308		40.69374		40		23.40909		97.28357		97.86572		51.94031		52.57213		52.48043		62.67332		35.28731		35.3		97.80074		48.47332		48.51		52.44616
936		3.79013		3.78675		40.31695		10.12665		10.31673		23.16383		23.46518		79.83386		53.82773		54		10.31673		40.71235		40		23.42134		97.46883		98.00533		51.96061		52.61511		52.37675		64.14298		35.28098		35.3		97.70984		48.48648		48.51		52.5773
939		3.788673		3.78675		40.24547		10.19247		10.171		23.18013		23.41028		79.80438		53.77754		54		10.171		40.72609		40		23.43068		97.34997		97.91393		51.99911		52.5802		52.60734		61.49034		35.29114		35.3		97.85701		48.48533		48.51		52.56534
942		3.790305		3.78675		40.32897		10.2125		10.47731		23.20424		23.45722		79.83662		53.88423		54		10.47731		40.78179		40		23.46521		97.36928		97.85937		52.01107		52.5772		52.49609		62.57992		35.29632		35.3		97.93132		48.48686		48.51		52.5799
945		3.789972		3.78675		40.31402		10.42736		10.7678		23.14494		23.44969		79.8887		53.98529		54		10.7678		40.68669		40		23.40926		97.36682		97.96822		52.06928		52.60033		52.51867		62.58489		35.29454		35.3		97.90611		48.49213		48.51		52.6322
948		3.788994		3.78675		40.26659		10.44988		10.38497		23.19666		23.44784		79.86968		53.85259		54		10.38497		40.73785		40		23.44108		97.41166		98.10482		52.12246		52.55237		52.54716		61.82187		35.29686		35.3		97.93915		48.47168		48.51		52.42716
951		3.788527		3.78675		40.24442		10.46472		10.72987		23.23246		23.46669		79.87503		53.97248		54		10.72987		40.75962		40		23.45527		97.31093		98.24607		52.21741		52.61164		52.52339		62.65344		35.29411		35.3		97.90003		48.46983		48.51		52.40819
954		3.789374		3.78675		40.28841		10.52417		10.57501		23.21477		23.46019		79.89861		53.91879		54		10.57501		40.79513		40		23.47772		97.16792		98.07324		52.24711		52.58632		52.4917		62.72165		35.31147		35.3		98.15141		48.49		48.51		52.60934
957		3.790417		3.78675		40.34222		10.48299		10.74329		23.24133		23.45247		79.89227		53.97728		54		10.74329		40.74844		40		23.45085		97.55349		97.84822		52.13002		52.56022		52.31779		64.19943		35.28165		35.3		97.72234		48.46185		48.51		52.3273
960		3.787145		3.78675		40.18008		10.49768		10.77968		23.19497		23.47931		79.9566		53.98995		54		10.77968		40.78822		40		23.47584		97.51475		98.20723		52.26576		52.53933		52.55465		61.62343		35.3147		35.3		98.19922		48.48472		48.51		52.55548
963		3.791044		3.78675		40.37721		10.6273		11.22435		23.1963		23.49489		79.9826		54.14428		54		11.22435		40.70398		40		23.42646		97.36285		98.1122		52.3171		52.55941		52.5414		61.95876		35.31039		35.3		98.13903		48.46636		48.51		52.37131
966		3.78981		3.78675		40.31748		10.66752		10.88493		23.2463		23.4616		79.94254		54.02628		54		10.88493		40.78085		40		23.47373		97.28309		98.02869		52.35256		52.5562		52.61772		61.16388		35.31648		35.3		98.22817		48.46924		48.51		52.39962
969		3.788682		3.78675		40.26247		10.7131		10.94757		23.24085		23.43819		79.94577		54.04787		54		10.94757		40.74888		40		23.45569		97.31204		98.01579		52.38349		52.5472		52.59204		61.32978		35.30965		35.3		98.13245		48.487		48.51		52.57674
972		3.787223		3.78675		40.19105		10.87441		11.20294		23.25691		23.45326		79.96036		54.13632		54		11.20294		40.78965		40		23.48131		97.26521		98.22757		52.48759		52.54844		52.44594		62.80455		35.2901		35.3		97.8517		48.47596		48.51		52.46581
975		3.788051		3.78675		40.2342		10.98977		11.17877		23.26651		23.46333		79.9755		54.1277		54		11.17877		40.73784		40		23.45136		97.12276		98.04271		52.51456		52.49885		52.71321		59.63658		35.30233		35.3		98.02898		48.48086		48.51		52.51431
978		3.789242		3.78675		40.29577		10.88424		11.17556		23.23536		23.4766		80.01951		54.12624		54		11.17556		40.76188		40		23.46693		97.43281		98.22632		52.52425		52.53406		52.66445		60.47433		35.30517		35.3		98.07143		48.4828		48.51		52.53323
981		3.789138		3.78675		40.29246		10.96734		11.27847		23.22966		23.49355		80.04942		54.16157		54		11.27847		40.74145		40		23.45579		97.2646		98.23141		52.60785		52.5432		52.55142		61.69516		35.31035		35.3		98.14806		48.48677		48.51		52.57246
984		3.789258		3.78675		40.30071		11.01581		11.21065		23.27882		23.43066		79.98826		54.13757		54		11.21065		40.75547		40		23.46532		97.25975		98.056		52.60701		52.53637		52.56706		61.47019		35.27495		35.3		97.64057		48.49121		48.51		52.61636
987		3.788873		3.78675		40.28354		11.14505		11.48149		23.27484		23.463		80.02586		54.23117		54		11.48149		40.75239		40		23.4646		97.1491		98.2795		52.73101		52.48876		52.63758		60.28743		35.31263		35.3		98.18513		48.47485		48.51		52.45223
990		3.789482		3.78675		40.31582		11.00984		11.57385		23.27415		23.4542		80.03384		54.26277		54		11.57385		40.76492		40		23.47325		97.3741		98.24005		52.70749		52.57279		52.51163		62.38779		35.30698		35.3		98.10651		48.50233		48.51		52.72653
993		3.787104		3.78675		40.19839		11.06086		11.28801		23.23851		23.4793		80.08708		54.16296		54		11.28801		40.7639		40		23.47375		97.33918		97.97477		52.69364		52.54478		52.44746		62.74887		35.31177		35.3		98.17863		48.49426		48.51		52.64539
996		3.789656		3.78675		40.32768		11.22525		11.35618		23.28667		23.45127		80.0489		54.18608		54		11.35618		40.73608		40		23.45818		97.27045		98.16823		52.80361		52.57917		52.5309		62.25782		35.31285		35.3		98.19711		48.49513		48.51		52.65355
999		3.790654		3.78675		40.37933		11.33912		11.27942		23.28069		23.44704		80.06219		54.15882		54		11.27942		40.6831		40		23.4275		97.23946		98.0705		52.82877		52.57074		52.32342		64.2483		35.31602		35.3		98.24456		48.49308		48.51		52.6326
1002		3.787244		3.78675		40.21048		11.28894		11.49782		23.28716		23.45913		80.0783		54.23403		54		11.49782		40.75337		40		23.47076		97.40106		98.00818		52.81722		52.55014		52.5152		62.12672		35.30395		35.3		98.07402		48.4791		48.51		52.49225
1005		3.791428		3.78675		40.42183		11.41774		11.48808		23.29759		23.4506		80.07769		54.22995		54		11.48808		40.74137		40		23.46466		97.14337		98.36562		53.0155		52.61363		52.66858		61.22624		35.30181		35.3		98.04648		48.49255		48.51		52.62638
1008		3.789474		3.78675		40.32606		11.33007		11.69081		23.29222		23.48616		80.11644		54.29961		54		11.69081		40.69344		40		23.437		97.30459		98.30378		53.00451		52.60451		52.53671		62.45478		35.30669		35.3		98.11997		48.48281		48.51		52.52839
1011		3.786935		3.78675		40.20069		11.37542		11.37951		23.2562		23.44093		80.12104		54.19079		54		11.37951		40.70858		40		23.44715		97.23419		98.27328		53.059		52.61735		52.60447		61.90715		35.32053		35.3		98.3229		48.46871		48.51		52.38688
1014		3.788363		3.78675		40.27386		11.47722		11.54687		23.30131		23.43524		80.09824		54.24802		54		11.54687		40.72136		40		23.45589		97.38377		98.30462		53.07578		52.5445		52.64943		60.72744		35.29535		35.3		97.9633		48.47583		48.51		52.45767
1017		3.788222		3.78675		40.26854		11.54199		11.43908		23.30192		23.4861		80.14247		54.20969		54		11.43908		40.71801		40		23.45497		97.25732		98.2449		53.14308		52.57413		52.63747		61.1418		35.31781		35.3		98.2925		48.48322		48.51		52.53111
1020		3.789156		3.78675		40.31729		11.54692		11.69005		23.30294		23.44156		80.12182		54.29596		54		11.69005		40.68237		40		23.43464		97.33181		98.08494		53.13414		52.5624		52.40193		63.37794		35.29801		35.3		98.01245		48.4999		48.51		52.69751
1023		3.789127		3.78675		40.3179		11.69141		11.56166		23.34761		23.45179		80.10827		54.25044		54		11.56166		40.69048		40		23.44055		97.22098		98.07936		53.20398		52.55486		52.95995		57.71824		35.29886		35.3		98.02717		48.4796		48.51		52.49414
1026		3.790898		3.78675		40.40841		11.65662		11.75572		23.29816		23.48473		80.17381		54.3168		54		11.75572		40.6752		40		23.43245		97.22677		98.22974		53.28725		52.53488		52.54558		61.65894		35.32559		35.3		98.41647		48.49159		48.51		52.6137
1029		3.788854		3.78675		40.30783		11.66138		11.65517		23.26583		23.44171		80.17599		54.28089		54		11.65517		40.63336		40		23.40838		97.54362		98.28895		53.26879		52.50007		52.42077		62.55665		35.3246		35.3		98.40637		48.50188		48.51		52.71615
1032		3.788838		3.78675		40.30841		11.75484		11.75579		23.31623		23.43584		80.14628		54.31479		54		11.75579		40.66199		40		23.42657		97.25302		98.34167		53.39933		52.59112		52.71058		60.56736		35.32099		35.3		98.35808		48.48031		48.51		52.50007
1035		3.789055		3.78675		40.32113		11.6696		11.78661		23.27211		23.4254		80.17722		54.32441		54		11.78661		40.62582		40		23.40585		97.5072		98.32585		53.37786		52.58922		52.53381		62.31523		35.29903		35.3		98.04485		48.49556		48.51		52.65213
1038		3.785559		3.78675		40.14811		11.93607		11.9646		23.27403		23.41562		80.17728		54.38509		54		11.9646		40.69054		40		23.44568		97.22271		98.30304		53.49169		52.61712		52.54997		62.43385		35.32574		35.3		98.43514		48.48587		48.51		52.55476
1041		3.788162		3.78675		40.27993		11.7922		11.83468		23.42079		23.41052		80.08317		54.33881		54		11.83468		40.67402		40		23.43675		97.35618		98.43268		53.53568		52.67364		52.57576		62.74307		35.32268		35.3		98.39458		48.48486		48.51		52.54423
1044		3.790119		3.78675		40.37963		11.97606		11.91218		23.30745		23.40864		80.16569		54.36451		54		11.91218		40.66005		40		23.42935		97.22302		98.38631		53.60452		52.6467		52.5071		63.16079		35.32293		35.3		98.40192		48.49457		48.51		52.64103
1047		3.788122		3.78675		40.28128		11.81876		12.17125		23.24535		23.43798		80.23475		54.45324		54		12.17125		40.57822		40		23.38122		97.50019		98.3357		53.56792		52.64406		52.54686		62.73712		35.31266		35.3		98.25725		48.48234		48.51		52.5183
1050		3.790898		3.78675		40.42163		11.94219		12.23504		23.3055		23.38694		80.16697		54.47406		54		12.23504		40.6907		40		23.44964		97.3275		98.20215		53.62228		52.62123		52.56849		62.29596		35.32082		35.3		98.378		48.48317		48.51		52.52606
1053		3.787046		3.78675		40.23051		11.97328		12.19767		23.24159		23.37693		80.21001		54.45974		54		12.19767		40.60615		40		23.39983		97.3751		98.33464		53.69009		52.58097		52.55825		61.99524		35.31408		35.3		98.28452		48.52119		48.51		52.90599
1056		3.789384		3.78675		40.34916		11.95826		12.23831		23.31317		23.36372		80.15909		54.47252		54		12.23831		40.63515		40		23.41815		97.46795		98.22431		53.68767		52.55313		52.68		60.49829		35.30539		35.3		98.1634		48.47666		48.51		52.46032
1059		3.78743		3.78675		40.2529		12.00043		12.15103		23.26813		23.3871		80.21107		54.44092		54		12.15103		40.58164		40		23.38696		97.36477		98.2701		53.77087		52.60846		52.79135		59.9381		35.31151		35.3		98.25527		48.49551		48.51		52.64853
1062		3.787007		3.78675		40.23319		12.02011		12.1396		23.26631		23.36291		80.20331		54.43555		54		12.1396		40.59649		40		23.39678		97.5562		98.21506		53.75676		52.5935		52.71451		60.55754		35.32161		35.3		98.40469		48.48208		48.51		52.51379
1065		3.788521		3.78675		40.3102		11.982		11.99578		23.33207		23.40594		80.19301		54.38421		54		11.99578		40.58573		40		23.39121		97.4287		98.4114		53.88475		52.53287		52.69755		60.12071		35.31211		35.3		98.27233		48.49155		48.51		52.60813
1068		3.787219		3.78675		40.24644		12.12843		12.35799		23.25897		23.40217		80.24423		54.50855		54		12.35799		40.6028		40		23.40233		97.35967		98.25846		53.91099		52.58595		52.55046		62.1208		35.32295		35.3		98.4328		48.50719		48.51		52.76419
1071		3.788991		3.78675		40.33608		12.11654		12.32713		23.36264		23.41101		80.18602		54.49636		54		12.32713		40.54449		40		23.3682		97.40349		98.18563		53.92715		52.59546		52.54315		62.28857		35.30484		35.3		98.17533		48.49135		48.51		52.6054
1074		3.789868		3.78675		40.38117		12.22245		12.44595		23.26301		23.34156		80.21014		54.53613		54		12.44595		40.55718		40		23.37663		97.50785		98.39345		53.99863		52.58742		52.63024		61.33528		35.31308		35.3		98.2977		48.49441		48.51		52.63569
1077		3.787427		3.78675		40.26033		12.22582		12.30247		23.23286		23.39621		80.27218		54.48489		54		12.30247		40.53323		40		23.36308		97.33774		98.44199		54.09896		52.58846		52.6275		61.36823		35.32365		35.3		98.45539		48.49264		48.51		52.61785
1080		3.78699		3.78675		40.23949		12.15405		12.20095		23.31923		23.35623		80.19174		54.4482		54		12.20095		40.47492		40		23.32889		97.50267		98.24646		54.05102		52.58179		52.50098		62.56761		35.31286		35.3		98.30359		48.51076		48.51		52.79864
1083		3.786386		3.78675		40.21071		12.20889		12.34552		23.31654		23.36062		80.19925		54.49686		54		12.34552		40.55664		40		23.37872		97.38476		98.01377		54.06651		52.61771		52.61451		61.79333		35.31401		35.3		98.32407		48.48205		48.51		52.51104
1086		3.789804		3.78675		40.38286		12.14181		12.4364		23.27535		23.35293		80.22468		54.52691		54		12.4364		40.53092		40		23.36406		97.57884		98.28554		54.12999		52.55985		52.75258		59.83347		35.31624		35.3		98.36012		48.50191		48.51		52.70934
1089		3.787756		3.78675		40.2818		12.35049		12.47163		23.29695		23.31058		80.18466		54.53759		54		12.47163		40.48196		40		23.33542		97.43493		98.68418		54.31111		52.60867		52.68535		60.99543		35.31908		35.3		98.40585		48.48996		48.51		52.58945
1092		3.789067		3.78675		40.34839		12.20894		12.72572		23.28389		23.34322		80.21749		54.62423		54		12.72572		40.5329		40		23.36673		97.57119		98.35207		54.23715		52.62961		52.72248		60.8308		35.3099		35.3		98.27715		48.49487		48.51		52.63824
1095		3.789241		3.78675		40.35841		12.52268		12.23841		23.34021		23.29478		80.14892		54.45345		54		12.23841		40.49684		40		23.34582		97.36491		98.2952		54.32036		52.63637		52.58155		62.30661		35.31718		35.3		98.38665		48.48402		48.51		52.52943
1098		3.788459		3.78675		40.32065		12.40916		12.36148		23.36021		23.35357		80.17636		54.49458		54		12.36148		40.42571		40		23.30383		97.68486		98.45006		54.32629		52.64797		52.81744		60.06251		35.31671		35.3		98.38579		48.48469		48.51		52.5359
1101		3.788435		3.78675		40.32056		12.41337		12.69475		23.30733		23.32889		80.19655		54.60871		54		12.69475		40.46751		40		23.32959		97.59861		98.31347		54.35528		52.57751		52.80309		59.50257		35.31041		35.3		98.29817		48.48115		48.51		52.50007
1104		3.788409		3.78675		40.32031		12.46886		12.54149		23.30381		23.30831		80.18606		54.55382		54		12.54149		40.42986		40		23.30765		97.44421		98.6192		54.51562		52.5905		52.66428		61.02017		35.29211		35.3		98.03959		48.50371		48.51		52.72543
1107		3.787018		3.78675		40.25185		12.45554		12.61805		23.31793		23.32438		80.189		54.57877		54		12.61805		40.41094		40		23.29696		97.55097		98.62161		54.53112		52.59154		52.61611		61.51027		35.34251		35.3		98.76965		48.49342		48.51		52.62224
1110		3.787244		3.78675		40.264		12.47481		12.61407		23.30925		23.3109		80.18631		54.57569		54		12.61407		40.40465		40		23.29383		97.56722		98.42553		54.5197		52.64095		52.62503		61.91445		35.33615		35.3		98.68219		48.4863		48.51		52.55073
1113		3.789777		3.78675		40.3915		12.6141		12.5836		23.28796		23.30178		80.19444		54.56338		54		12.5836		40.3344		40		23.25228		97.38351		98.21997		54.55706		52.68127		52.79106		60.65605		35.32036		35.3		98.45836		48.50889		48.51		52.77641
1116		3.789408		3.78675		40.37413		12.47461		12.52128		23.30077		23.30532		80.18833		54.54006		54		12.52128		40.37931		40		23.27981		97.64622		98.20476		54.53025		52.64351		52.52505		62.93813		35.32428		35.3		98.51935		48.51125		48.51		52.79969
1119		3.787674		3.78675		40.28787		12.51576		12.67385		23.26101		23.31101		80.2194		54.5913		54		12.67385		40.38952		40		23.28655		97.6073		98.16936		54.5695		52.66685		52.50261		63.39699		35.28734		35.3		97.99013		48.50078		48.51		52.69472
1122		3.788212		3.78675		40.31557		12.69509		12.83495		23.29929		23.32447		80.20207		54.64542		54		12.83495		40.38973		40		23.28726		97.39773		98.68717		54.79459		52.70585		52.69122		61.90021		35.30975		35.3		98.31788		48.51128		48.51		52.79948
1125		3.788683		3.78675		40.34001		12.54518		12.64977		23.29727		23.28849		80.17897		54.57932		54		12.64977		40.37278		40		23.27765		97.6748		98.43369		54.70441		52.63822		52.75185		60.61747		35.3112		35.3		98.34231		48.50534		48.51		52.73983
1128		3.788832		3.78675		40.34815		12.84311		12.54858		23.26223		23.24826		80.17512		54.54247		54		12.54858		40.40714		40		23.29881		97.47478		98.30245		54.76407		52.67624		52.70678		61.44954		35.32764		35.3		98.58462		48.47965		48.51		52.48267
1131		3.788722		3.78675		40.34351		12.67685		12.6314		23.29103		23.25699		80.16074		54.56942		54		12.6314		40.375		40		23.28007		97.6147		98.66449		54.86335		52.59162		52.47738		62.8985		35.31194		35.3		98.36341		48.50507		48.51		52.7365
1134		3.788334		3.78675		40.32473		12.71745		12.81051		23.22622		23.28159		80.21886		54.62974		54		12.81051		40.35592		40		23.26915		97.69742		98.51926		54.84611		52.5903		52.72208		60.43637		35.3081		35.3		98.31164		48.4888		48.51		52.57363
1137		3.788578		3.78675		40.33777		12.65255		12.71303		23.247		23.28039		80.20272		54.59407		54		12.71303		40.30741		40		23.24053		97.68222		98.03352		54.77032		52.64438		52.60304		62.16703		35.31364		35.3		98.39581		48.49503		48.51		52.63556
1140		3.789819		3.78675		40.40041		12.61414		12.58064		23.29216		23.21715		80.12779		54.54629		54		12.58064		40.2741		40		23.22101		97.62861		98.26438		54.87961		52.60221		52.72655		60.50669		35.32123		35.3		98.50945		48.49678		48.51		52.65289
1143		3.787667		3.78675		40.2935		12.72328		12.77234		23.2858		23.25006		80.15208		54.61102		54		12.77234		40.29501		40		23.234		97.59061		98.66834		55.02815		52.63387		52.5941		62.14641		35.31126		35.3		98.36919		48.49711		48.51		52.65595
1146		3.787424		3.78675		40.28251		12.89513		12.76065		23.24498		23.2333		80.16585		54.60511		54		12.76065		40.28782		40		23.23014		97.55486		98.52575		55.03838		52.60601		52.71221		60.68243		35.31349		35.3		98.40397		48.50232		48.51		52.70796
1149		3.7872		3.78675		40.2717		12.64166		12.71232		23.3118		23.20132		80.09789		54.58652		54		12.71232		40.24952		40		23.20758		97.6259		98.73486		55.1145		52.68155		52.76563		60.90076		35.30941		35.3		98.35114		48.51404		48.51		52.82501
1152		3.788032		3.78675		40.31403		12.75357		12.67761		23.23103		23.25898		80.18768		54.57264		54		12.67761		40.28824		40		23.23123		97.76904		98.3022		55.00697		52.67413		52.64447		62.03645		35.30931		35.3		98.35336		48.5163		48.51		52.84754
1155		3.78924		3.78675		40.37545		12.82488		12.70547		23.25871		23.24363		80.15666		54.5804		54		12.70547		40.27829		40		23.22567		97.66277		98.52898		55.12649		52.77119		52.59443		63.50872		35.31784		35.3		98.47944		48.49798		48.51		52.66415
1158		3.788994		3.78675		40.36368		12.81681		12.7128		23.26709		23.21081		80.12683		54.58116		54		12.7128		40.2415		40		23.20399		97.65319		98.11733		55.06361		52.7477		52.84029		60.81479		35.3151		35.3		98.44406		48.50841		48.51		52.76836
1161		3.787925		3.78675		40.31101		12.81952		12.88184		23.23163		23.19428		80.13602		54.63799		54		12.88184		40.21576		40		23.1889		97.75509		98.46783		55.16441		52.74354		52.66583		62.51861		35.31907		35.3		98.50668		48.49226		48.51		52.60665
1164		3.788093		3.78675		40.3202		12.65536		12.94326		23.28359		23.18654		80.09233		54.65748		54		12.94326		40.2304		40		23.19804		97.83938		98.58862		55.20707		52.70104		52.6702		62.05041		35.30428		35.3		98.297		48.49939		48.51		52.67773
1167		3.787741		3.78675		40.30304		12.84616		12.74076		23.24554		23.20612		80.12613		54.5853		54		12.74076		40.22071		40		23.19255		97.70104		98.31383		55.20785		52.68166		52.83342		60.22585		35.33447		35.3		98.73594		48.48698		48.51		52.55336
1170		3.787558		3.78675		40.29436		12.8575		12.93051		23.23421		23.22029		80.13937		54.64926		54		12.93051		40.19643		40		23.17831		97.61888		98.35234		55.2732		52.70005		52.61792		62.56352		35.32178		35.3		98.55632		48.49582		48.51		52.64162
1173		3.786779		3.78675		40.25559		12.8621		12.81716		23.22005		23.13304		80.08665		54.60809		54		12.81716		40.2046		40		23.18351		97.66834		98.59387		55.35262		52.67265		52.71259		61.34246		35.31906		35.3		98.51992		48.51326		48.51		52.81592
1176		3.786192		3.78675		40.22678		12.8848		13.02758		23.28722		23.1877		80.07344		54.67921		54		13.02758		40.19539		40		23.17826		97.75183		98.37361		55.31132		52.73012		52.54399		63.60409		35.31691		35.3		98.49213		48.51569		48.51		52.84006
1179		3.787724		3.78675		40.30363		12.92588		13.20533		23.26866		23.1576		80.06088		54.73902		54		13.20533		40.15907		40		23.15675		97.70602		98.58999		55.41437		52.75068		52.61538		63.09354		35.30185		35.3		98.27973		48.48359		48.51		52.51892
1182		3.787199		3.78675		40.27761		12.93792		13.01094		23.24526		23.19417		80.09591		54.66957		54		13.01094		40.20905		40		23.18698		97.74616		98.69539		55.46619		52.66876		52.81369		60.29084		35.30722		35.3		98.36098		48.51118		48.51		52.79479
1185		3.786675		3.78675		40.25157		12.587		12.98442		23.19569		23.14721		80.09286		54.65851		54		12.98442		40.17352		40		23.1659		98.00108		98.22464		55.31848		52.68074		52.80497		60.49637		35.30905		35.3		98.39135		48.50252		48.51		52.70799
1188		3.788057		3.78675		40.32103		12.93119		13.10335		23.1953		23.1391		80.08242		54.69793		54		13.10335		40.08251		40		23.11151		97.76241		98.6229		55.50776		52.65492		52.64268		61.85914		35.33277		35.3		98.73652		48.50561		48.51		52.73881
1191		3.785813		3.78675		40.20908		12.83102		12.85806		23.22147		23.11877		80.04665		54.61082		54		12.85806		40.10777		40		23.12686		97.81878		98.61935		55.52523		52.69622		52.8229		60.46705		35.33604		35.3		98.78773		48.50505		48.51		52.73315
1194		3.786624		3.78675		40.24975		12.83385		12.91561		23.26353		23.16288		80.04212		54.62893		54		12.91561		40.16277		40		23.16005		97.81326		98.38019		55.49683		52.72282		52.75928		61.36566		35.31702		35.3		98.51672		48.52771		48.51		52.95972
1197		3.785018		3.78675		40.16973		12.91148		12.72752		23.22784		23.08914		80.01114		54.56171		54		12.72752		40.09642		40		23.12042		97.81312		98.50459		55.55798		52.69197		52.63236		62.32353		35.32706		35.3		98.6645		48.50847		48.51		52.76729
1200		3.787845		3.78675		40.31118		12.76064		12.75921		23.23819		23.13433		80.02894		54.5708		54		12.75921		40.11279		40		23.13042		97.96834		98.29779		55.49802		52.6956		52.49824		63.70082		35.31919		35.3		98.55489		48.50945		48.51		52.77698
1203		3.787394		3.78675		40.28841		12.82664		12.88957		23.21825		23.14026		80.04136		54.61419		54		12.88957		40.03171		40		23.08195		98.00599		98.43209		55.55097		52.78355		52.7706		61.85509		35.30751		35.3		98.38978		48.49339		48.51		52.61636
1206		3.786005		3.78675		40.21915		13.0124		12.70303		23.17144		23.0955		80.03617		54.54763		54		12.70303		40.09384		40		23.11936		97.77324		98.23273		55.58612		52.70429		52.76745		61.09238		35.33201		35.3		98.74529		48.52115		48.51		52.89393
1209		3.785473		3.78675		40.19254		12.84527		13.02232		23.20142		23.11927		80.02609		54.65656		54		13.02232		40.0295		40		23.08087		97.97616		98.31433		55.58699		52.79378		52.89211		60.73863		35.32124		35.3		98.59327		48.50257		48.51		52.7081
1212		3.786486		3.78675		40.24305		12.96857		12.95879		23.14356		23.1		80.04516		54.63262		54		12.95879		40.10114		40		23.12396		97.96931		98.50168		55.66393		52.70319		52.84124		60.34043		35.31027		35.3		98.43978		48.48975		48.51		52.57979
1215		3.785691		3.78675		40.20328		12.885		13.10594		23.20914		23.10699		79.9998		54.68181		54		13.10594		40.09691		40		23.12151		97.98979		98.40007		55.66429		52.7176		52.81328		60.76635		35.29091		35.3		98.16445		48.50361		48.51		52.71824
1218		3.788093		3.78675		40.32354		13.11725		13.09482		23.18427		23.08585		79.99597		54.67604		54		13.09482		40.04081		40		23.08793		97.74719		98.33453		55.73375		52.71155		52.83321		60.50505		35.29706		35.3		98.25492		48.5155		48.51		52.83715
1221		3.786786		3.78675		40.25828		12.94437		12.93765		23.2082		23.09804		79.98126		54.61959		54		12.93765		40.05725		40		23.09785		97.89371		98.40307		55.73963		52.72459		52.80761		60.89072		35.32507		35.3		98.66056		48.51287		48.51		52.81084
1224		3.786709		3.78675		40.25438		12.73693		13.2879		23.21514		23.07895		79.95731		54.73933		54		13.2879		40.04594		40		23.09114		98.08243		98.46925		55.73424		52.73046		52.74959		61.52847		35.32029		35.3		98.59455		48.52651		48.51		52.9472
1227		3.786662		3.78675		40.25183		12.93974		12.87838		23.11792		23.09453		80.02558		54.59525		54		12.87838		40.05339		40		23.09567		97.94339		98.71071		55.85631		52.75805		52.78721		61.4269		35.31346		35.3		98.49995		48.508		48.51		52.76211
1230		3.786914		3.78675		40.26434		12.93189		12.89294		23.13369		23.08545		80.00183		54.59841		54		12.89294		39.97197		40		23.04683		97.95264		98.36807		55.79497		52.79142		52.83357		61.29841		35.30777		35.3		98.42193		48.50372		48.51		52.71926
1233		3.787077		3.78675		40.27225		13.04577		12.78533		23.20498		23.05955		79.93036		54.55921		54		12.78533		40.01418		40		23.07217		97.93569		98.32977		55.81769		52.77245		52.92512		60.19278		35.30201		35.3		98.34264		48.51021		48.51		52.7842
1236		3.787022		3.78675		40.26938		12.89709		12.98958		23.15655		23.04923		79.94847		54.62831		54		12.98958		39.98567		40		23.05507		97.99533		98.22002		55.79949		52.78425		52.76177		61.94261		35.29388		35.3		98.2281		48.52187		48.51		52.90084
1239		3.785203		3.78675		40.17813		13.01849		12.79179		23.17619		23.0877		79.95478		54.55779		54		12.79179		39.96542		40		23.04293		97.82425		98.51569		55.93482		52.82397		53.02913		59.66467		35.3074		35.3		98.42424		48.50513		48.51		52.73354
1242		3.786919		3.78675		40.26393		12.96659		12.91309		23.12895		23.05465		79.9569		54.59808		54		12.91309		39.99755		40		23.06219		97.97974		98.36197		55.87866		52.7788		52.93933		60.11251		35.31433		35.3		98.52652		48.49893		48.51		52.67145
